postcode,suburb,state,lat,lng
3435,LANCEFIELD,VIC,-37.27697,144.72840
3435,NULLA VALE,VIC,-37.18979,144.74601
3437,BULLENGAROOK,VIC,-37.51667,144.48333
3437,GISBORNE,VIC,-37.49000,144.58889
3437,GISBORNE SOUTH,VIC,-37.53861,144.60639
3438,NEW GISBORNE,VIC,-37.46185,144.62046
3440,MACEDON,VIC,-37.42055,144.55468
3441,MOUNT MACEDON,VIC,-37.39814,144.59853
3442,ASHBOURNE,VIC,-37.38694,144.44611
3442,CADELLO,VIC,-37.30340,144.52729
3442,CARLSRUHE,VIC,-37.28333,144.50000
3442,COBAW,VIC,-37.26667,144.63333
3442,HANGING ROCK,VIC,-37.33489,144.59443
3442,HESKET,VIC,-37.35000,144.61667
3442,NEWHAM,VIC,-37.31667,144.60000
3442,ROCHFORD,VIC,-37.31667,144.68333
3442,WOODEND,VIC,-37.36132,144.52442
3442,WOODEND NORTH,VIC,-37.32591,144.53824
3444,BARFOLD,VIC,-37.09194,144.50611
3444,BAYNTON,VIC,-37.16618,144.69966
3444,BAYNTON EAST,VIC,-37.11981,144.71384
3444,EDGECOMBE,VIC,-37.18701,144.46158
3444,GLENHOPE,VIC,-37.07783,144.60801
3444,GREENHILL,VIC,-37.18657,144.43387
3444,KYNETON,VIC,-37.23333,144.45000
3444,KYNETON SOUTH,VIC,-37.30152,144.45542
3444,LANGLEY,VIC,-37.14291,144.51085
3444,LAURISTON,VIC,-37.25000,144.38333
3444,LYAL,VIC,-36.94278,144.47150
3444,METCALFE EAST,VIC,-37.15256,144.45097
3444,MIA MIA,VIC,-37.00262,144.56632
3444,MYRTLE CREEK,VIC,-36.93976,144.43560
3444,PASTORIA,VIC,-37.18138,144.63692
3444,PASTORIA EAST,VIC,-37.18138,144.63692
3444,PIPERS CREEK,VIC,-37.24526,144.54920
3444,REDESDALE,VIC,-37.00130,144.49374
3444,SIDONIA,VIC,-37.15383,144.54977
3444,SPRING HILL,VIC,-37.29648,144.35765
3444,TYLDEN,VIC,-37.31940,144.40520
3444,TYLDEN SOUTH,VIC,-37.35223,144.37678
3446,DRUMMOND NORTH,VIC,-37.20000,144.28333
3446,MALMSBURY,VIC,-37.18889,144.38500
3447,TARADALE,VIC,-37.14651,144.35765
3448,ELPHINSTONE,VIC,-37.10000,144.33333
3448,METCALFE,VIC,-37.12870,144.41487
3448,SUTTON GRANGE,VIC,-36.96225,144.34579
3450,CASTLEMAINE,VIC,-37.05814,144.21850
3450,MOONLIGHT FLAT,VIC,-37.06323,144.24566
3451,BARKERS CREEK,VIC,-37.00509,144.22179
3451,CAMPBELLS CREEK,VIC,-37.10000,144.20000
3451,CHEWTON,VIC,-37.08333,144.26667
3451,CHEWTON BUSHLANDS,VIC,-37.07834,144.28935
3451,FARADAY,VIC,-37.05010,144.30778
3451,FRYERSTOWN,VIC,-37.14327,144.25498
3451,GLENLUCE,VIC,-37.19594,144.24055
3451,GOLDEN POINT,VIC,-37.06658,144.27569
3451,GOWER,VIC,-37.02848,144.10112
3451,GUILDFORD,VIC,-37.14961,144.17541
3451,IRISHTOWN,VIC,-37.15000,144.23333
3451,MCKENZIE HILL,VIC,-37.06867,144.18019
3451,MUCKLEFORD,VIC,-37.06935,144.15379
3451,TARILTA,VIC,-37.18631,144.18837
3451,VAUGHAN,VIC,-37.16021,144.22110
3451,WOODBROOK,VIC,-37.01130,144.19800
3451,YAPEEN,VIC,-37.12848,144.16178
3453,HARCOURT,VIC,-37.00000,144.25000
3453,HARCOURT NORTH,VIC,-36.94042,144.28501
3453,RAVENSWOOD,VIC,-36.86644,144.20808
3453,RAVENSWOOD SOUTH,VIC,-36.95234,144.23645
3458,BARRYS REEF,VIC,-37.45625,144.31939
3458,BLACKWOOD,VIC,-37.48343,144.30266
3458,FERN HILL,VIC,-37.37531,144.42327
3458,LERDERDERG,VIC,-37.43790,144.28132
3458,LITTLE HAMPTON,VIC,-37.36735,144.29208
3458,NEWBURY,VIC,-37.42620,144.28662
3458,NORTH BLACKWOOD,VIC,-37.41667,144.36667
3458,TRENTHAM,VIC,-37.38333,144.31667
3458,TRENTHAM EAST,VIC,-37.40518,144.40139
3460,BASALT,VIC,-37.30889,144.10386
3460,DAYLESFORD,VIC,-37.35000,144.15000
3461,BULLARTO,VIC,-37.39902,144.21258
3461,BULLARTO SOUTH,VIC,-37.42334,144.21872
3461,CLYDESDALE,VIC,-37.17089,144.09024
3461,COOMOORA,VIC,-37.33184,144.19655
3461,DENVER,VIC,-37.28594,144.28662
3461,DRUMMOND,VIC,-37.23814,144.30915
3461,DRY DIGGINGS,VIC,-37.29657,144.15564
3461,EGANSTOWN,VIC,-37.35624,144.07730
3461,ELEVATED PLAINS,VIC,-37.29503,144.13111
3461,FRANKLINFORD,VIC,-37.23884,144.09228
3461,GLENLYON,VIC,-37.25000,144.25000
3461,HEPBURN,VIC,-37.31182,144.12566
3461,HEPBURN SPRINGS,VIC,-37.31475,144.14747
3461,KORWEINGUBOORA,VIC,-37.44919,144.13828
3461,LEONARDS HILL,VIC,-37.42038,144.12031
3461,LYONVILLE,VIC,-37.39186,144.26288
3461,MOUNT FRANKLIN,VIC,-37.27073,144.16640
3461,MUSK,VIC,-37.37200,144.19300
3461,MUSK VALE,VIC,-37.38239,144.13384
3461,PORCUPINE RIDGE,VIC,-37.29501,144.19314
3461,SAILORS FALLS,VIC,-37.39122,144.12045
3461,SAILORS HILL,VIC,-37.35853,144.12566
3461,SHEPHERDS FLAT,VIC,-37.27500,144.12225
3461,SPARGO CREEK,VIC,-37.47752,144.15305
3461,STRANGWAYS,VIC,-37.14280,144.09024
3461,WHEATSHEAF,VIC,-37.32741,144.22177
3461,YANDOIT,VIC,-37.20000,144.10000
3461,YANDOIT HILLS,VIC,-37.21561,144.05756
3462,GREEN GULLY,VIC,-37.11851,144.10114
3462,JOYCES CREEK,VIC,-37.09915,143.98782
3462,MUCKLEFORD SOUTH,VIC,-37.10470,144.11783
3462,NEWSTEAD,VIC,-37.10528,144.06500
3462,SANDON,VIC,-37.17138,144.05320
3462,WELSHMANS REEF,VIC,-37.06635,144.04054
3463,BARINGHUP,VIC,-36.96053,143.98136
3463,BARINGHUP WEST,VIC,-36.97927,143.90285
3463,BRADFORD,VIC,-36.92929,144.08837
3463,EASTVILLE,VIC,-36.88923,143.97925
3463,GOWER,VIC,-37.02850,144.10100
3463,LAANECOORIE,VIC,-36.82705,143.87966
3463,MALDON,VIC,-36.99805,144.06860
3463,NEEREMAN,VIC,-36.91966,143.95518
3463,NUGGETTY,VIC,-36.96002,144.05824
3463,PERKINS REEF,VIC,-36.98753,144.07294
3463,PORCUPINE FLAT,VIC,-36.96256,144.11968
3463,SHELBOURNE,VIC,-36.84703,144.07254
3463,TARRENGOWER,VIC,-37.00439,144.01741
3463,WALMER,VIC,-36.97146,144.15019
3463,WOODSTOCK WEST,VIC,-36.82161,144.00347
3464,CARISBROOK,VIC,-37.01503,143.84546
3465,ADELAIDE LEAD,VIC,-37.08382,143.67912
3465,ALMA,VIC,-37.02722,143.67778
3465,BOWENVALE,VIC,-36.99619,143.69896
3465,BUNG BONG,VIC,-37.06667,143.61667
3465,COTSWOLD,VIC,-37.15426,143.88654
3465,CRAIGIE,VIC,-37.09530,143.78201
3465,DAISY HILL,VIC,-37.11323,143.72612
3465,FLAGSTAFF,VIC,-37.05000,143.77500
3465,GOLDEN POINT,VIC,-37.09228,143.76268
3465,HAVELOCK,VIC,-36.96047,143.77203
3465,HOMEBUSH,VIC,-37.01986,143.54564
3465,MAJORCA,VIC,-37.12836,143.79049
3465,MARYBOROUGH,VIC,-37.04733,143.74461
3465,MOOLORT,VIC,-37.05099,143.92629
3465,MOONLIGHT FLAT,VIC,-37.05068,143.68192
3465,NATTE YALLOCK,VIC,-36.93654,143.46782
3465,RATHSCAR,VIC,-36.97885,143.56661
3465,RATHSCAR WEST,VIC,-37.01378,143.48751
3465,RODBOROUGH,VIC,-37.10203,143.88282
3465,SIMSON,VIC,-36.99489,143.77489
3465,TIMOR,VIC,-36.98417,143.70917
3465,TIMOR WEST,VIC,-36.96427,143.66983
3465,WAREEK,VIC,-37.01450,143.61118
3467,AVOCA,VIC,-37.06386,143.45542
3467,MOYREISK,VIC,-37.06386,143.45542
3468,AMPHITHEATRE,VIC,-37.18782,143.46825
3468,MOUNT LONARCH,VIC,-37.27091,143.37840
3469,ELMHURST,VIC,-37.18333,143.25000
3469,GLENLOFTY,VIC,-37.12457,143.19684
3469,GLENLOGIE,VIC,-37.23515,143.28305
3469,GLENPATRICK,VIC,-37.13568,143.33920
3469,NOWHERE CREEK,VIC,-37.12411,143.29585
3472,BET BET,VIC,-36.92173,143.75319
3472,BETLEY,VIC,-36.91827,143.79660
3472,BROMLEY,VIC,-36.88578,143.78913
3472,DUNLUCE,VIC,-36.93166,143.60077
3472,DUNOLLY,VIC,-36.85000,143.73333
3472,EDDINGTON,VIC,-36.89840,143.83149
3472,GOLDSBOROUGH,VIC,-36.82075,143.67017
3472,INKERMAN,VIC,-36.79192,143.67728
3472,MCINTYRE,VIC,-36.68719,143.66204
3472,MOLIAGUL,VIC,-36.71761,143.67185
3472,MOUNT HOOGHLY,VIC,-36.90381,143.66340
3475,ARCHDALE,VIC,-36.83450,143.53080
3475,ARCHDALE JUNCTION,VIC,-36.87251,143.51474
3475,BEALIBA,VIC,-36.81393,143.53584
3475,BURKES FLAT,VIC,-36.64604,143.53888
3475,COCHRANES CREEK,VIC,-36.69092,143.58623
3475,EMU,VIC,-36.72259,143.40652
3475,LOGAN,VIC,-36.61737,143.47366
3477,AVON PLAINS,VIC,-36.55080,142.92500
3477,BEAZLEYS BRIDGE,VIC,-36.70200,143.16400
3477,CARAPOOEE,VIC,-36.72020,143.29800
3477,CARAPOOEE WEST,VIC,-36.73250,143.26700
3477,COONOOER BRIDGE,VIC,-36.47120,143.31900
3477,COONOOER WEST,VIC,-36.40770,143.25000
3477,DALYENONG,VIC,-36.82140,143.41400
3477,GOOROC,VIC,-36.48410,143.19300
3477,GOWAR EAST,VIC,-36.57160,143.38000
3477,GRAYS BRIDGE,VIC,-36.61840,142.90000
3477,GRE GRE,VIC,-36.66460,143.14900
3477,GRE GRE NORTH,VIC,-36.56450,143.05500
3477,GRE GRE SOUTH,VIC,-36.66310,143.01200
3477,KOOREH,VIC,-36.64320,143.41500
3477,MARNOO EAST,VIC,-36.66350,142.95900
3477,MOOLERR,VIC,-36.63610,143.16300
3477,MOYREISK,VIC,-36.86660,143.33800
3477,PARADISE,VIC,-36.83170,143.10900
3477,REDBANK,VIC,-36.93600,143.32400
3477,ROSTRON,VIC,-36.78320,143.18000
3477,SLATY CREEK,VIC,-36.57310,143.27100
3477,ST ARNAUD EAST,VIC,-36.61460,143.31400
3477,ST ARNAUD NORTH,VIC,-36.57430,143.21500
3477,STUART MILL,VIC,-36.80570,143.28600
3477,SUTHERLAND,VIC,-36.55860,143.18400
3477,SWANWATER,VIC,-36.53100,143.08700
3477,TOTTINGTON,VIC,-36.76870,143.10300
3477,TRAYNORS LAGOON,VIC,-36.58070,142.98100
3477,WINJALLOK,VIC,-36.80960,143.19000
3477,YORK PLAINS,VIC,-36.58740,142.91700
3478,AVON PLAINS,VIC,-36.55082,142.92466
3478,BEAZLEYS BRIDGE,VIC,-36.70203,143.16362
3478,BERRIMAL WEST,VIC,-36.48960,143.43300
3478,CARAPOOEE,VIC,-36.72017,143.29788
3478,CARAPOOEE WEST,VIC,-36.73247,143.26688
3478,COONOOER BRIDGE,VIC,-36.47115,143.31877
3478,COONOOER WEST,VIC,-36.40769,143.25023
3478,DARKBONEE,VIC,-37.00210,143.28300
3478,DOOBOOBETIC,VIC,-36.38462,143.15924
3478,ELBERTON,VIC,-36.68855,143.23070
3478,GOOROC,VIC,-36.48411,143.19314
3478,GOWAR EAST,VIC,-36.57156,143.38015
3478,GRE GRE,VIC,-36.66456,143.14947
3478,GRE GRE NORTH,VIC,-36.56447,143.05479
3478,GRE GRE SOUTH,VIC,-36.66309,143.01198
3478,KOOREH,VIC,-36.64321,143.41524
3478,MEDLYN,VIC,-36.60209,143.26318
3478,MITCHELLS HILL,VIC,-36.61000,143.00000
3478,MOOLERR,VIC,-36.63606,143.16253
3478,MOONAMBEL,VIC,-36.98798,143.31961
3478,PERCYDALE,VIC,-37.03835,143.40107
3478,SLATY CREEK,VIC,-36.57306,143.27092
3478,ST ARNAUD,VIC,-36.61662,143.26036
3478,ST ARNAUD EAST,VIC,-36.61462,143.31439
3478,ST ARNAUD NORTH,VIC,-36.57432,143.21468
3478,STUART MILL,VIC,-36.80573,143.28611
3478,SUTHERLAND,VIC,-36.54068,143.18969
3478,SWANWATER,VIC,-36.53101,143.08654
3478,TANWOOD,VIC,-37.01666,143.36416
3478,TOTTINGTON,VIC,-36.76874,143.10317
3478,TRAYNORS LAGOON,VIC,-36.58072,142.98110
3478,TULKARA,VIC,-36.95586,143.03498
3478,WARRENMANG,VIC,-37.03227,143.30141
3478,YAWONG HILLS,VIC,-36.48732,143.35108
3480,AREEGRA,VIC,-36.28038,142.70655
3480,BANYENONG,VIC,-36.26099,143.04304
3480,BOOLITE,VIC,-36.34221,142.66637
3480,CARRON,VIC,-36.28386,142.74392
3480,COPE COPE,VIC,-36.45953,142.96423
3480,CORACK,VIC,-36.19896,143.02675
3480,CORACK EAST,VIC,-36.16762,143.10915
3480,DONALD,VIC,-36.36941,142.98196
3480,GIL GIL,VIC,-36.33620,143.07529
3480,JEFFCOTT,VIC,-36.27421,143.13962
3480,JEFFCOTT NORTH,VIC,-36.25060,143.09057
3480,LAEN,VIC,-36.43131,142.81352
3480,LAEN EAST,VIC,-36.39815,142.90225
3480,LAEN NORTH,VIC,-36.35584,142.82530
3480,LAKE BULOKE,VIC,-36.26360,142.97070
3480,LAWLER,VIC,-36.38578,142.75227
3480,LITCHFIELD,VIC,-36.29511,142.81560
3480,RICH AVON,VIC,-36.44499,142.90773
3480,RICH AVON EAST,VIC,-36.47993,142.91843
3480,RICH AVON WEST,VIC,-36.50213,142.80750
3480,SWANWATER WEST,VIC,-36.53584,142.99358
3482,MASSEY,VIC,-36.23325,142.89541
3482,MORTON PLAINS,VIC,-36.08401,142.86681
3482,WARMUR,VIC,-36.08629,142.75496
3482,WATCHEM,VIC,-36.15453,142.86175
3482,WATCHEM WEST,VIC,-36.20082,142.77001
3483,BALLAPUR,VIC,-35.97217,142.75039
3483,BIRCHIP,VIC,-35.98332,142.91456
3483,BIRCHIP WEST,VIC,-36.04368,142.80763
3483,CURYO,VIC,-35.80929,142.76487
3483,JIL JIL,VIC,-35.82188,142.97609
3483,KARYRIE,VIC,-35.97028,142.84165
3483,KINNABULLA,VIC,-35.89276,142.79610
3483,MARLBED,VIC,-35.81512,142.85770
3483,NARRAPORT,VIC,-36.01558,143.05631
3483,REEDY DAM,VIC,-35.94080,142.63806
3483,WHIRILY,VIC,-35.89607,142.97730
3485,BANYAN,VIC,-35.61036,142.81987
3485,WATCHUPGA,VIC,-35.74517,142.64019
3485,WILLANGIE,VIC,-35.75631,142.83842
3485,WOOMELANG,VIC,-35.68333,142.66667
3487,LASCELLES,VIC,-35.55460,142.59591
3488,SPEED,VIC,-35.38972,142.43622
3488,TURRIFF,VIC,-35.49890,142.49400
3488,TURRIFF EAST,VIC,-35.44759,142.58407
3489,TEMPY,VIC,-35.31517,142.40393
3490,BIG DESERT,VIC,-35.62090,141.48500
3490,BOINKA,VIC,-35.20444,141.59291
3490,KULWIN,VIC,-34.98683,142.59362
3490,MITTYACK,VIC,-35.15650,142.65800
3490,MURRAY-SUNSET,VIC,-35.03960,141.72000
3490,OUYEN,VIC,-35.07258,142.31877
3490,TORRITA,VIC,-35.12483,141.93914
3490,TUTYE,VIC,-35.28441,141.49669
3491,PATCHEWOLLOCK,VIC,-35.39494,142.10633
3494,CARWARP,VIC,-34.45932,142.20332
3494,COLIGNAN,VIC,-34.55000,142.38333
3494,IRAAK,VIC,-34.41667,142.31667
3494,NANGILOC,VIC,-34.47417,142.35136
3496,CARDROSS,VIC,-34.30000,142.15000
3496,CULLULLERAINE,VIC,-34.19055,141.61923
3496,LINDSAY POINT,VIC,-34.10000,141.01700
3496,MERINGUR,VIC,-34.38840,141.33543
3496,MERRINEE,VIC,-34.38379,141.69970
3496,MURRAY LOCK NO 9,VIC,-34.39070,141.43100
3496,NEDS CORNER,VIC,-34.27481,141.26347
3496,RED CLIFFS,VIC,-34.30750,142.18806
3496,SUNNYCLIFFS,VIC,-34.28771,142.18633
3496,WERRIMULL,VIC,-34.41151,141.44625
3498,IRYMPLE,VIC,-34.24953,142.15938
3500,MILDURA,VIC,-34.21512,142.11694
3500,MILDURA EAST,VIC,-34.21512,142.11694
3500,MILDURA WEST,VIC,-34.17948,142.15139
3500,PARINGI,NSW,-34.32440,142.35200
3501,HATTAH,VIC,-34.77118,142.38679
3501,KOORLONG,VIC,-34.24794,142.04240
3501,MILDURA CENTRE PLAZA,VIC,-34.20854,142.14014
3501,MILDURA SOUTH,VIC,-34.21346,142.12731
3501,NICHOLS POINT,VIC,-34.20766,142.20185
3502,MILDURA,VIC,-34.20802,142.12455
3505,BIRDWOODTON,VIC,-34.19639,142.05861
3505,CABARITA,VIC,-34.20000,142.08300
3505,MERBEIN,VIC,-34.16133,142.04750
3505,MERBEIN SOUTH,VIC,-34.21880,142.03015
3505,MERBEIN WEST,VIC,-34.16556,142.00833
3505,WARGAN,VIC,-34.19967,141.99391
3505,YELTA,VIC,-34.13721,142.02282
3506,COWANGIE,VIC,-35.17668,141.36799
3507,WALPEUP,VIC,-35.11557,142.06392
3509,LINGA,VIC,-35.16969,141.69679
3509,UNDERBOOL,VIC,-35.17074,141.80804
3512,CARINA,VIC,-35.21416,141.09511
3512,MURRAYVILLE,VIC,-35.26222,141.18333
3512,PANITYA,VIC,-35.23800,140.99100
3515,MARONG,VIC,-36.73333,144.13333
3515,SHELBOURNE,VIC,-36.84700,144.07300
3515,WILSONS HILL,VIC,-36.72841,144.10770
3516,BRIDGEWATER,VIC,-36.60472,143.94056
3516,BRIDGEWATER NORTH,VIC,-36.55477,143.99836
3516,BRIDGEWATER ON LODDON,VIC,-36.60472,143.94056
3516,DERBY,VIC,-36.65935,144.00788
3516,LEICHARDT,VIC,-36.68122,144.11448
3516,YARRABERB,VIC,-36.60484,144.03831
3517,BEARS LAGOON,VIC,-36.34400,143.97489
3517,BRENANAH,VIC,-36.55762,143.69930
3517,BULLABUL,VIC,-36.61600,143.89300
3517,GLENALBYN,VIC,-36.48867,143.71895
3517,INGLEWOOD,VIC,-36.57639,143.86889
3517,JARKLIN,VIC,-36.23916,143.97081
3517,KINGOWER,VIC,-36.60227,143.77852
3517,KURTING,VIC,-36.53816,143.82577
3517,POWLETT PLAINS,VIC,-36.47304,143.84580
3517,RHEOLA,VIC,-36.64645,143.70133
3517,SALISBURY WEST,VIC,-36.50241,143.96979
3517,SERPENTINE,VIC,-36.41135,143.97931
3518,BERRIMAL,VIC,-36.48216,143.50224
3518,BORUNG,VIC,-36.30801,143.80372
3518,FENTONS CREEK,VIC,-36.55624,143.56478
3518,FERNIHURST,VIC,-36.24500,143.87364
3518,FIERY FLAT,VIC,-36.39821,143.79015
3518,KURRACA,VIC,-36.50352,143.61736
3518,KURRACA WEST,VIC,-36.52024,143.55984
3518,MYSIA,VIC,-36.20332,143.77088
3518,NINE MILE,VIC,-36.46121,143.41794
3518,RICHMOND PLAINS,VIC,-36.38666,143.53318
3518,SKINNERS FLAT,VIC,-36.35932,143.59705
3518,WEDDERBURN,VIC,-36.41667,143.61667
3518,WEDDERBURN JUNCTION,VIC,-36.43525,143.68914
3518,WEHLA,VIC,-36.60182,143.64545
3518,WOOLSHED FLAT,VIC,-36.31168,143.67813
3518,WOOSANG,VIC,-36.30568,143.45052
3520,KINYPANIAL,VIC,-36.35330,143.75202
3520,KORONG VALE,VIC,-36.35577,143.69591
3520,SOUTH KINYPANIAL,VIC,-36.35330,143.75200
3521,PYALONG,VIC,-37.09897,144.85112
3522,EMU FLAT,VIC,-37.12213,144.75277
3522,GLENHOPE EAST,VIC,-37.07040,144.70600
3522,TOOBORAC,VIC,-37.08846,144.75541
3523,ARGYLE,VIC,-36.94709,144.72276
3523,COSTERFIELD,VIC,-36.86610,144.78172
3523,DERRINAL,VIC,-36.90512,144.55768
3523,HEATHCOTE,VIC,-36.91667,144.70000
3523,HEATHCOTE SOUTH,VIC,-37.02220,144.70826
3523,KNOWSLEY,VIC,-36.82553,144.58492
3523,LADYS PASS,VIC,-36.82604,144.68630
3523,MOORMBOOL WEST,VIC,-36.83830,144.86109
3523,MOUNT CAMEL,VIC,-36.83115,144.73091
3523,REDCASTLE,VIC,-36.77050,144.76112
3525,BARRAKEE,VIC,-36.29144,143.46665
3525,BUCKRABANYULE,VIC,-36.33916,143.59656
3525,CHARLTON,VIC,-36.26786,143.35105
3525,CHIRRIP,VIC,-36.16750,143.15700
3525,GRANITE FLAT,VIC,-36.19450,143.13424
3525,JEFFCOTT,VIC,-36.27420,143.14000
3525,JEFFCOTT NORTH,VIC,-36.25060,143.09100
3525,LAKE MARMAL,VIC,-36.07615,143.53956
3525,NAREEWILLOCK,VIC,-36.18401,143.42064
3525,TEDDYWADDY,VIC,-36.19867,143.33900
3525,TEDDYWADDY WEST,VIC,-36.19147,143.20749
3525,TERRAPPEE,VIC,-36.15751,143.57472
3525,WOOROONOOK,VIC,-36.26333,143.19971
3525,WYCHITELLA,VIC,-36.24688,143.55038
3525,WYCHITELLA NORTH,VIC,-36.20503,143.62979
3525,YEUNGROON,VIC,-36.37964,143.29248
3525,YEUNGROON EAST,VIC,-36.32943,143.42139
3527,BUNGULUKE,VIC,-36.06796,143.38082
3527,DUMOSA,VIC,-35.94400,143.23315
3527,GLENLOTH,VIC,-36.14151,143.34037
3527,GLENLOTH EAST,VIC,-36.06335,143.44793
3527,JERUK,VIC,-36.01380,143.42600
3527,NINYEUNOOK,VIC,-35.95740,143.42100
3527,TEDDYWADDY,VIC,-36.19870,143.33900
3527,TEDDYWADDY WEST,VIC,-36.19150,143.20700
3527,THALIA,VIC,-36.09178,143.13222
3527,TOWANINNY,VIC,-35.86959,143.31970
3527,TOWANINNY SOUTH,VIC,-35.91389,143.35910
3527,WYCHEPROOF,VIC,-36.07764,143.22712
3527,WYCHEPROOF SOUTH,VIC,-36.13811,143.17970
3529,KALPIENUNG,VIC,-35.83742,143.26313
3529,NULLAWIL,VIC,-35.85085,143.17479
3530,CULGOA,VIC,-35.71785,143.10402
3530,SUTTON,VIC,-35.73290,142.97400
3530,WANGIE,VIC,-35.69180,143.26100
3530,WARNE,VIC,-35.77678,143.10632
3531,BERRIWILLOCK,VIC,-35.63922,142.99092
3531,BOIGBEAT,VIC,-35.56230,142.93647
3531,SPRINGFIELD,VIC,-35.65129,142.91704
3533,BIMBOURIE,VIC,-35.31204,142.76915
3533,LAKE TYRRELL,VIC,-35.34799,142.83217
3533,MITTYACK,VIC,-35.15645,142.65796
3533,MYALL,VIC,-35.53650,142.75600
3533,NANDALY,VIC,-35.30902,142.70039
3533,NINDA,VIC,-35.44222,142.72470
3533,NYARRIN,VIC,-35.38806,142.68588
3533,PIER MILAN,VIC,-35.23730,142.69200
3533,SEA LAKE,VIC,-35.50554,142.85269
3533,STRATEN,VIC,-35.37970,142.57600
3533,TYENNA,VIC,-35.30470,142.61500
3533,TYRRELL,VIC,-35.45469,142.96282
3533,TYRRELL DOWNS,VIC,-35.32154,142.94054
3537,BARRAPORT,VIC,-36.03074,143.69659
3537,BARRAPORT WEST,VIC,-36.01760,143.53446
3537,BOORT,VIC,-36.11696,143.72505
3537,CANARY ISLAND,VIC,-36.01047,143.87334
3537,CATUMNAL,VIC,-36.07632,143.61833
3537,GREDGWIN,VIC,-35.97287,143.62448
3537,LEAGHUR,VIC,-35.98334,143.79490
3537,MINMINDIE,VIC,-36.02977,143.74624
3537,YANDO,VIC,-36.08882,143.80033
3540,CANNIE,VIC,-35.75460,143.44418
3540,NINYEUNOOK,VIC,-35.95739,143.42133
3540,OAKVALE,VIC,-35.93007,143.54326
3540,QUAMBATOOK,VIC,-35.84994,143.52333
3542,COKUM,VIC,-35.75468,143.25686
3542,LALBERT,VIC,-35.67327,143.37407
3542,TITTYBONG,VIC,-35.75270,143.36300
3542,TITYBONG,VIC,-35.75270,143.36342
3544,CHINANGIN,VIC,-35.52358,143.18317
3544,GOWANFORD,VIC,-35.41919,143.19224
3544,MURNUNGIN,VIC,-35.65067,143.28599
3544,SPRINGFIELD,VIC,-35.57470,143.11400
3544,ULTIMA,VIC,-35.47430,143.26081
3544,ULTIMA EAST,VIC,-35.43990,143.40329
3544,WAITCHIE,VIC,-35.37235,143.12916
3546,BOLTON,VIC,-34.96795,142.87992
3546,CHINKAPOOK,VIC,-35.19099,142.94806
3546,COCAMBA,VIC,-35.11694,142.89455
3546,GERAHMIN,VIC,-35.17251,142.79978
3546,MANANGATANG,VIC,-35.04459,142.88252
3546,TUROAR,VIC,-35.15461,143.13506
3546,WINNAMBOOL,VIC,-34.96052,142.76756
3549,ANNUELLO,VIC,-34.90694,142.86769
3549,BANNERTON,VIC,-34.67927,142.84307
3549,HAPPY VALLEY,VIC,-34.66310,142.71851
3549,LIPAROO,VIC,-34.78349,142.55637
3549,ROBINVALE,VIC,-34.58851,142.77755
3549,ROBINVALE IRRIGATION DISTRICT SECTION B,VIC,-34.61750,142.78472
3549,ROBINVALE IRRIGATION DISTRICT SECTION C,VIC,-34.62083,142.72917
3549,ROBINVALE IRRIGATION DISTRICT SECTION D,VIC,-34.63778,142.75694
3549,ROBINVALE IRRIGATION DISTRICT SECTION E,VIC,-34.66556,142.75861
3549,TOL TOL,VIC,-34.64978,142.84738
3549,WANDOWN,VIC,-34.82232,142.94276
3549,WEMEN,VIC,-34.77225,142.65234
3550,BENDIGO,VIC,-36.76427,144.27860
3550,BENDIGO SOUTH,VIC,-36.77649,144.29829
3550,DIAMOND HILL,VIC,-36.82279,144.26983
3550,EAST BENDIGO,VIC,-36.74301,144.31939
3550,FLORA HILL,VIC,-36.77931,144.29481
3550,IRONBARK,VIC,-36.75552,144.26341
3550,KENNINGTON,VIC,-36.76894,144.30573
3550,LONG GULLY,VIC,-36.74257,144.25658
3550,NORTH BENDIGO,VIC,-36.73596,144.27842
3550,QUARRY HILL,VIC,-36.76667,144.28333
3550,SANDHURST EAST,VIC,-36.73040,144.26300
3550,SPRING GULLY,VIC,-36.79768,144.28662
3550,STRATHDALE,VIC,-36.76328,144.31666
3550,TYSONS REEF,VIC,-36.74580,144.28900
3550,WEST BENDIGO,VIC,-36.75293,144.24566
3550,WHITE HILLS,VIC,-36.73333,144.30000
3551,ARNOLD,VIC,-36.67236,143.81865
3551,ARNOLD WEST,VIC,-36.68482,143.78163
3551,ASCOT,VIC,-36.71111,144.33246
3551,AXE CREEK,VIC,-36.83636,144.39387
3551,AXEDALE,VIC,-36.77687,144.50401
3551,BAGSHOT,VIC,-36.67367,144.38703
3551,BAGSHOT NORTH,VIC,-36.59946,144.42635
3551,BENDIGO FORWARD,VIC,-36.75700,144.27900
3551,CORNELLA,VIC,-36.71268,144.77232
3551,CREEK VIEW,VIC,-36.69750,144.32800
3551,EMU CREEK,VIC,-36.84852,144.35218
3551,EPPALOCK,VIC,-36.85125,144.45610
3551,EPSOM,VIC,-36.70000,144.31667
3551,HUNTLY,VIC,-36.66493,144.32895
3551,HUNTLY NORTH,VIC,-36.61730,144.33544
3551,JUNORTOUN,VIC,-36.77782,144.37952
3551,KIMBOLTON,VIC,-36.92569,144.53071
3551,LAKE EPPALOCK,VIC,-36.87320,144.56800
3551,LLANELLY,VIC,-36.72685,143.81661
